id_sucursal,sucursal,store_name,producto,precio,contenido,busqueda
3105,Chedraui Tenayuca,Chedraui,Bollo de papa,22.9,8 piezas,papa
3105,Chedraui Tenayuca,Chedraui,Bollo de papa,44.9,20 piezas,papa
3105,Chedraui Tenayuca,Chedraui,Comidita pollito con papas etapa 4 junior,28.0,Frasco 250 g,papa
3105,Chedraui Tenayuca,Chedraui,Salsa picante red hot original,49.5,Botella 354 ml,papa
3105,Chedraui Tenayuca,Chedraui,Aromatizante decosphere papaya & mango,68.55,75 ml,papa
3105,Chedraui Tenayuca,Chedraui,"Yoghurt bebible fibra, cereales y papaya",17.0,Botella 225 g,papa
3105,Chedraui Tenayuca,Chedraui,El Papantla vainilla saborizante artificial,11.0,120 ml,papa
3105,Chedraui Tenayuca,Chedraui,Harina multipropósito sin gluten,169.0,Bolsa 623 g,papa
3105,Chedraui Tenayuca,Chedraui,Harina Multiusos sin gluten,77.0,450 g,papa
3105,Chedraui Tenayuca,Chedraui,Levadura nutricional,269.0,127 g,papa
3105,Chedraui Tenayuca,Chedraui,Pimienta blanca entera gourmet,121.0,65 g,papa
3105,Chedraui Tenayuca,Chedraui,Ron spiced,149.0,Botella 700 ml,papa
3105,Chedraui Tenayuca,Chedraui,Baby reds puré de papas saborizado,39.0,116.4 g,papa
3105,Chedraui Tenayuca,Chedraui,Gomitas lunch bag,48.0,"Bolsa, 77 grs",papa
3105,Chedraui Tenayuca,Chedraui,Vodka spicy tamarindo,199.0,Botella 750 ml,papa
3105,Chedraui Tenayuca,Chedraui,Paparnaza de res,22.9,15 piezas,papa
3105,Chedraui Tenayuca,Chedraui,Figura Sr. Cara de papa,239.0,1 pieza,papa
3105,Chedraui Tenayuca,Chedraui,Sra. Cara de papa,239.0,1 pieza,papa
9995,Lomas Verdes,Soriana,Papa blanca,41.9,"Precio por kg, unidad: 230 g aprox",papa
9995,Lomas Verdes,Soriana,Papa cambray,41.9,"Precio por kg, unidad: 50 g aprox",papa
9995,Lomas Verdes,Soriana,Papas onduladas sabor queso,56.0,Bolsa 185 g,papa
9995,Lomas Verdes,Soriana,Papas fritas adobadas,56.9,Bolsa 160 g,papa
9995,Lomas Verdes,Soriana,Nachos sabor queso,56.9,Bolsa 223 g,papa
9995,Lomas Verdes,Soriana,Papas receta crujiente flamin hot,56.9,Bolsa 160 g,papa
9995,Lomas Verdes,Soriana,Papas onduladas sabor original con sal,58.5,Bolsa 185 g,papa
9995,Lomas Verdes,Soriana,Papas onduladas sabor queso,85.9,290 g,papa
9995,Lomas Verdes,Soriana,Papas sabor crema y especias,56.9,Bolsa 160 g,papa
9995,Lomas Verdes,Soriana,Papas fritas con sal original,35.9,Bolsa 105 g,papa
9995,Lomas Verdes,Soriana,Papas fritas sabor jalapeño,52.9,Bolsa 150 g,papa
9995,Lomas Verdes,Soriana,Papas receta crujiente sabor jalapeño,56.9,Bolsa 160 g,papa
9995,Lomas Verdes,Soriana,Papas onduladas sabor queso,97.5,Bolsa 400 g,papa
9995,Lomas Verdes,Soriana,Papas adobadas,35.9,Bolsa 105 g,papa
9995,Lomas Verdes,Soriana,Papas fuego sabor chile y limón,52.9,Bolsa 150 g,papa
9995,Lomas Verdes,Soriana,Papas crema cebolla,54.5,Tubo 124 g,papa
9995,Lomas Verdes,Soriana,Papas saladas sabor original,20.0,Bolsa 57 g,papa
9995,Lomas Verdes,Soriana,Ruffles sabor queso,20.0,Bolsa 61 g,papa
9995,Lomas Verdes,Soriana,Papas onduladas sabor queso,35.9,Bolsa 120 g,papa
9995,Lomas Verdes,Soriana,Papas sabor queso,54.5,Lata 124 g,papa
9995,Lomas Verdes,Soriana,Papas onduladas sabor original,35.9,Bolsa 120 g,papa
9995,Lomas Verdes,Soriana,Papas adobadas super max,20.0,Bolsa 67 g,papa
9995,Lomas Verdes,Soriana,Papas sabor original,25.9,Tubo 37 g,papa
9995,Lomas Verdes,Soriana,Papas sabor crema y cebolla,25.9,Tubo 40 g,papa
9995,Lomas Verdes,Soriana,Papas caseras con sal de mar,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas sabor original,54.5,Tubo 124 g,papa
9995,Lomas Verdes,Soriana,Papas clásicas receta crujiente,56.9,Bolsa 170 g,papa
9995,Lomas Verdes,Soriana,Papas sabor jalapeño,40.9,Bolsa 100 g,papa
9995,Lomas Verdes,Soriana,Papas estilo clásicas sal,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas Adobadas Sabor Chile,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas receta crujiente chiles rojos,56.9,Bolsa 160 g,papa
9995,Lomas Verdes,Soriana,Botana de vegetales veggi veggi chips,69.9,142 g,papa
9995,Lomas Verdes,Soriana,Papas fritas Pap's salsa negra,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas original,59.5,Bote 163 g,papa
9995,Lomas Verdes,Soriana,Papas Onduladas con sal,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas fuego limón,40.9,Bolsa 100 g,papa
9995,Lomas Verdes,Soriana,Papas sabor queso cheddar,64.5,203 g,papa
9995,Lomas Verdes,Soriana,Papas sabor queso cheddar,59.5,Tubo 155.9 g,papa
9995,Lomas Verdes,Soriana,Sabritas sabor crema y cebolla,59.5,Tubo 155 g,papa
9995,Lomas Verdes,Soriana,Papas Onduladas Sabor Queso,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas Caseras Sabor Jalapeño,43.0,170 g,papa
9995,Lomas Verdes,Soriana,Papas sabor Crema y Cebolla,21.5,40 g,papa
9995,Lomas Verdes,Soriana,Papas sabor Queso Cheddar,21.5,40 g,papa
9995,Lomas Verdes,Soriana,Papas sabor Original,21.5,40 g,papa
9995,Lomas Verdes,Soriana,Papas light sabor original,159.4,184.2 g,papa
9995,Lomas Verdes,Soriana,Papas sabor queso cheddar,25.9,Tubo 40 g,papa
9995,Lomas Verdes,Soriana,Papaya maradol,27.9,"Precio por kg, unidad: 2.2 kg aprox",papa
9995,Lomas Verdes,Soriana,Tortitas de papa horneables,56.5,Bolsa 488 g,papa
9995,Lomas Verdes,Soriana,Papa lisa congelada,38.9,567 g,papa
9995,Lomas Verdes,Soriana,Papa canica,75.9,Bolsa 500 g,papa
9995,Lomas Verdes,Soriana,Papa cocida en cubos,17.9,430 g,papa
9995,Lomas Verdes,Soriana,Mezcla papa y zanahoria cubos,25.5,Lata 400 g,papa
9995,Lomas Verdes,Soriana,Gnocchi de papa,85.9,500 g,papa
9995,Lomas Verdes,Soriana,Combinado primavera,47.9,Bolsa 500 g,papa
9995,Lomas Verdes,Soriana,Vegetales Mezcla Zanahoria y Papa,45.3,500 g,papa
9995,Lomas Verdes,Soriana,Tortita de papa,78.9,"A granel, precio por kg",papa
9995,Lomas Verdes,Soriana,Papa gajo,122.0,"Granel, precio por kg",papa
9995,Lomas Verdes,Soriana,Pure de papa,112.0,"Granel, precio por kg",papa
9995,Lomas Verdes,Soriana,Granola con frutas,46.9,Bolsa 400 g,papa
9995,Lomas Verdes,Soriana,Granola con frutas,92.5,Sobre 800 g,papa
9995,Lomas Verdes,Soriana,Comidita pollito con papas etapa 4 junior,34.5,Frasco 250 g,papa
9995,Lomas Verdes,Soriana,"Papilla de pollo, papa y arroz +6M",16.3,113 g,papa
9995,Lomas Verdes,Soriana,Salsa picante red hot original,58.5,Botella 354 ml,papa
9995,Lomas Verdes,Soriana,Salsa tipo inglesa,59.9,Botella 295 ml,papa
9995,Lomas Verdes,Soriana,Topping para papas,19.9,32 g,papa
9995,Lomas Verdes,Soriana,Aromatizante decosphere papaya & mango,115.0,75 ml,papa
9995,Lomas Verdes,Soriana,"Yoghurt bebible fibra, cereales y papaya",15.6,Botella 225 g,papa
9995,Lomas Verdes,Soriana,Harina Multiusos sin gluten,96.5,450 g,papa
9995,Lomas Verdes,Soriana,Ron spiced,200.0,Botella 700 ml,papa
9995,Lomas Verdes,Soriana,Alimento para canarios,66.5,Doypack 500 g,papa
9995,Lomas Verdes,Soriana,Vodka spicy tamarindo,259.0,Botella 750 ml,papa
9995,Lomas Verdes,Soriana,El mago quitamanchas 8,56.5,50 ml,papa
9995,Lomas Verdes,Soriana,Figura Sr. Cara de papa,226.0,1 pieza,papa
9991,La Villa,Soriana,Papa blanca,41.9,"Precio por kg, unidad: 230 g aprox",papa
9991,La Villa,Soriana,Papa cambray,41.9,"Precio por kg, unidad: 50 g aprox",papa
9991,La Villa,Soriana,Papas onduladas sabor queso,56.0,Bolsa 185 g,papa
9991,La Villa,Soriana,Papas fritas adobadas,56.9,Bolsa 160 g,papa
9991,La Villa,Soriana,Nachos sabor queso,56.9,Bolsa 223 g,papa
9991,La Villa,Soriana,Papas receta crujiente flamin hot,56.9,Bolsa 160 g,papa
9991,La Villa,Soriana,Papas onduladas sabor original con sal,58.5,Bolsa 185 g,papa
9991,La Villa,Soriana,Papas sabor limón,56.9,Bolsa 160 g,papa
9991,La Villa,Soriana,Papas onduladas sabor queso,85.9,290 g,papa
9991,La Villa,Soriana,Papas fritas con sal original,35.9,Bolsa 105 g,papa
9991,La Villa,Soriana,Papas fritas sabor jalapeño,52.9,Bolsa 150 g,papa
9991,La Villa,Soriana,Papas receta crujiente sabor jalapeño,56.9,Bolsa 160 g,papa
9991,La Villa,Soriana,Papas adobadas,35.9,Bolsa 105 g,papa
9991,La Villa,Soriana,Papas fuego sabor chile y limón,52.9,Bolsa 150 g,papa
9991,La Villa,Soriana,Papas crema cebolla,54.5,Tubo 124 g,papa
9991,La Villa,Soriana,Papas saladas sabor original,20.0,Bolsa 57 g,papa
9991,La Villa,Soriana,Ruffles sabor queso,20.0,Bolsa 61 g,papa
9991,La Villa,Soriana,Papas onduladas sabor queso,35.9,Bolsa 120 g,papa
9991,La Villa,Soriana,Papas onduladas sabor original,35.9,Bolsa 120 g,papa
9991,La Villa,Soriana,Papas adobadas super max,20.0,Bolsa 67 g,papa
9991,La Villa,Soriana,Papas sabor original,25.9,Tubo 37 g,papa
9991,La Villa,Soriana,Papas sabor crema y cebolla,25.9,Tubo 40 g,papa
9991,La Villa,Soriana,Papas sabor queso cheddar,25.9,Tubo 40 g,papa
9991,La Villa,Soriana,Papas caseras con sal de mar,43.0,170 g,papa
9991,La Villa,Soriana,Papas toreadas sabor habanero,45.5,Bolsa 170 g,papa
9991,La Villa,Soriana,Papas sabor original,54.5,Tubo 124 g,papa
9991,La Villa,Soriana,Papas clásicas receta crujiente,56.9,Bolsa 170 g,papa
9991,La Villa,Soriana,Papas sabor jalapeño,40.9,Bolsa 100 g,papa
9991,La Villa,Soriana,Papas estilo clásicas sal,43.0,170 g,papa
9991,La Villa,Soriana,Papas receta crujiente chiles rojos,56.9,Bolsa 160 g,papa
9991,La Villa,Soriana,Papas Adobadas Sabor Chile,43.0,170 g,papa
9991,La Villa,Soriana,Papas original,59.5,Bote 163 g,papa
9991,La Villa,Soriana,Papas Onduladas con sal,43.0,170 g,papa
9991,La Villa,Soriana,Papas fuego limón,40.9,Bolsa 100 g,papa
9991,La Villa,Soriana,Papas sabor queso cheddar,59.5,Tubo 155.9 g,papa
9991,La Villa,Soriana,Sabritas sabor crema y cebolla,59.5,Tubo 155 g,papa
9991,La Villa,Soriana,Papas Onduladas Sabor Queso,43.0,170 g,papa
9991,La Villa,Soriana,Papas Caseras Sabor Jalapeño,43.0,170 g,papa
9991,La Villa,Soriana,Papas sabor Crema y Cebolla,21.5,40 g,papa
9991,La Villa,Soriana,Papas sabor Original,21.5,40 g,papa
9991,La Villa,Soriana,Papas fritas Pap's salsa negra,43.0,170 g,papa
9991,La Villa,Soriana,Papaya maradol,27.9,"Precio por kg, unidad: 2.2 kg aprox",papa
9991,La Villa,Soriana,Tortitas de papa horneables,56.5,Bolsa 488 g,papa
9991,La Villa,Soriana,Papa lisa congelada,38.9,567 g,papa
9991,La Villa,Soriana,Papa canica,75.9,Bolsa 500 g,papa
9991,La Villa,Soriana,Papa cocida en cubos,17.9,430 g,papa
9991,La Villa,Soriana,Mezcla papa y zanahoria cubos,25.5,Lata 400 g,papa
9991,La Villa,Soriana,Combinado primavera,47.9,Bolsa 500 g,papa
9991,La Villa,Soriana,Vegetales Mezcla Zanahoria y Papa,45.3,500 g,papa
9991,La Villa,Soriana,Tortita de papa,78.9,"A granel, precio por kg",papa
9991,La Villa,Soriana,Papa gajo,122.0,"Granel, precio por kg",papa
9991,La Villa,Soriana,Pure de papa,112.0,"Granel, precio por kg",papa
9991,La Villa,Soriana,Granola con frutas,46.9,Bolsa 400 g,papa
9991,La Villa,Soriana,Granola con frutas,92.5,Sobre 800 g,papa
9991,La Villa,Soriana,Yoghurt bebible ciruela pasa y fibra papaya,91.5,Pack 6 x 225 g,papa
9991,La Villa,Soriana,"Yoghurt bebible fibra, cereales y papaya",17.9,Botella 225 g,papa
9991,La Villa,Soriana,Comidita pollito con papas etapa 4 junior,34.5,Frasco 250 g,papa
9991,La Villa,Soriana,"Papilla de pollo, papa y arroz +6M",16.3,113 g,papa
9991,La Villa,Soriana,Salsa picante red hot original,58.5,Botella 354 ml,papa
9991,La Villa,Soriana,Salsa tipo inglesa,59.9,Botella 295 ml,papa
9991,La Villa,Soriana,Ron spiced,200.0,Botella 700 ml,papa
9991,La Villa,Soriana,Vodka spicy tamarindo,259.0,Botella 750 ml,papa
9991,La Villa,Soriana,Figura Sr. Cara de papa,226.0,1 pieza,papa
9991,La Villa,Soriana,Sra. Cara de papa,249.0,1 pieza,papa
10351,San Mateo,Soriana,Papa blanca,41.9,"Precio por kg, unidad: 230 g aprox",papa
10351,San Mateo,Soriana,Papa cambray,41.9,"Precio por kg, unidad: 50 g aprox",papa
10351,San Mateo,Soriana,Papas onduladas sabor queso,56.0,Bolsa 185 g,papa
10351,San Mateo,Soriana,Papas fritas adobadas,56.9,Bolsa 160 g,papa
10351,San Mateo,Soriana,Nachos sabor queso,56.9,Bolsa 223 g,papa
10351,San Mateo,Soriana,Papas receta crujiente flamin hot,56.9,Bolsa 160 g,papa
10351,San Mateo,Soriana,Papas onduladas sabor original con sal,58.5,Bolsa 185 g,papa
10351,San Mateo,Soriana,Papas sabor limón,56.9,Bolsa 160 g,papa
10351,San Mateo,Soriana,Papas onduladas sabor queso,85.9,290 g,papa
10351,San Mateo,Soriana,Papas sabor crema y especias,56.9,Bolsa 160 g,papa
10351,San Mateo,Soriana,Papas fritas con sal original,35.9,Bolsa 105 g,papa
10351,San Mateo,Soriana,Papas fritas sabor jalapeño,52.9,Bolsa 150 g,papa
10351,San Mateo,Soriana,Papas receta crujiente sabor jalapeño,56.9,Bolsa 160 g,papa
10351,San Mateo,Soriana,Papas onduladas sabor queso,97.5,Bolsa 400 g,papa
10351,San Mateo,Soriana,Papas adobadas,35.9,Bolsa 105 g,papa
10351,San Mateo,Soriana,Papas fuego sabor chile y limón,52.9,Bolsa 150 g,papa
10351,San Mateo,Soriana,Papas crema cebolla,54.5,Tubo 124 g,papa
10351,San Mateo,Soriana,Papas saladas sabor original,20.0,Bolsa 57 g,papa
10351,San Mateo,Soriana,Ruffles sabor queso,20.0,Bolsa 61 g,papa
10351,San Mateo,Soriana,Papas onduladas sabor queso,35.9,Bolsa 120 g,papa
10351,San Mateo,Soriana,Papas sabor queso,54.5,Lata 124 g,papa
10351,San Mateo,Soriana,Papas onduladas sabor original,35.9,Bolsa 120 g,papa
10351,San Mateo,Soriana,Papas adobadas super max,20.0,Bolsa 67 g,papa
10351,San Mateo,Soriana,Papas sabor original,25.9,Tubo 37 g,papa
10351,San Mateo,Soriana,Papas sabor crema y cebolla,25.9,Tubo 40 g,papa
10351,San Mateo,Soriana,Papas sabor queso cheddar,25.9,Tubo 40 g,papa
10351,San Mateo,Soriana,Papas caseras con sal de mar,43.0,170 g,papa
10351,San Mateo,Soriana,Papas sabor original,54.5,Tubo 124 g,papa
10351,San Mateo,Soriana,Papas clásicas receta crujiente,56.9,Bolsa 170 g,papa
10351,San Mateo,Soriana,Papas estilo clásicas sal,43.0,170 g,papa
10351,San Mateo,Soriana,Papas Adobadas Sabor Chile,43.0,170 g,papa
10351,San Mateo,Soriana,Papas receta crujiente chiles rojos,56.9,Bolsa 160 g,papa
10351,San Mateo,Soriana,Botana de vegetales veggi veggi chips,69.9,142 g,papa
10351,San Mateo,Soriana,Papas fritas Pap's salsa negra,43.0,170 g,papa
10351,San Mateo,Soriana,Papas original,59.5,Bote 163 g,papa
10351,San Mateo,Soriana,Papas Onduladas con sal,43.0,170 g,papa
10351,San Mateo,Soriana,Papas sabor fuego limón,25.9,55 g,papa
10351,San Mateo,Soriana,Papas original mega stack,65.5,194 g,papa
10351,San Mateo,Soriana,Papas sabor queso cheddar,65.5,203 g,papa
10351,San Mateo,Soriana,Papas sabor queso cheddar,59.5,Tubo 155.9 g,papa
10351,San Mateo,Soriana,Sabritas sabor crema y cebolla,59.5,Tubo 155 g,papa
10351,San Mateo,Soriana,Papas Onduladas Sabor Queso,43.0,170 g,papa
10351,San Mateo,Soriana,Papas Caseras Sabor Jalapeño,43.0,170 g,papa
10351,San Mateo,Soriana,Papas fritas ligeramente saladas,149.0,184 g,papa
10351,San Mateo,Soriana,Papas sabor Crema y Cebolla,21.5,40 g,papa
10351,San Mateo,Soriana,Papas sabor Queso Cheddar,21.5,40 g,papa
10351,San Mateo,Soriana,Papas sabor Original,21.5,40 g,papa
10351,San Mateo,Soriana,Papas light sabor original,159.4,184.2 g,papa
10351,San Mateo,Soriana,Papaya maradol,27.9,"Precio por kg, unidad: 2.2 kg aprox",papa
10351,San Mateo,Soriana,Tortitas de papa horneables,56.5,Bolsa 488 g,papa
10351,San Mateo,Soriana,Papa lisa congelada,38.9,567 g,papa
10351,San Mateo,Soriana,Papa canica,75.9,Bolsa 500 g,papa
10351,San Mateo,Soriana,Papa cocida en cubos,17.9,430 g,papa
10351,San Mateo,Soriana,Mezcla papa y zanahoria cubos,25.5,Lata 400 g,papa
10351,San Mateo,Soriana,Gnocchi de papa,85.9,500 g,papa
10351,San Mateo,Soriana,Combinado primavera,47.9,Bolsa 500 g,papa
10351,San Mateo,Soriana,Vegetales Mezcla Zanahoria y Papa,45.3,500 g,papa
10351,San Mateo,Soriana,Tortita de papa,78.9,"A granel, precio por kg",papa
10351,San Mateo,Soriana,Papa gajo,122.0,"Granel, precio por kg",papa
10351,San Mateo,Soriana,Pure de papa,112.0,"Granel, precio por kg",papa
10351,San Mateo,Soriana,Granola con frutas,46.9,Bolsa 400 g,papa
10351,San Mateo,Soriana,Granola con frutas,92.5,Sobre 800 g,papa
10351,San Mateo,Soriana,Yoghurt bebible ciruela pasa y fibra papaya,84.9,Pack 6 x 225 g,papa
10351,San Mateo,Soriana,"Yoghurt bebible fibra, cereales y papaya",15.6,Botella 225 g,papa
10351,San Mateo,Soriana,Comidita pollito con papas etapa 4 junior,34.5,Frasco 250 g,papa
10351,San Mateo,Soriana,"Papilla de pollo, papa y arroz +6M",16.3,113 g,papa
10351,San Mateo,Soriana,Salsa picante red hot original,58.5,Botella 354 ml,papa
10351,San Mateo,Soriana,Salsa tipo inglesa,59.9,Botella 295 ml,papa
10351,San Mateo,Soriana,Aromatizante decosphere papaya & mango,115.0,75 ml,papa
10351,San Mateo,Soriana,Ron spiced,200.0,Botella 700 ml,papa
10351,San Mateo,Soriana,Alimento para canarios,66.5,Doypack 500 g,papa
10351,San Mateo,Soriana,Papalo,14.9,1 pza,papa
10351,San Mateo,Soriana,Vodka spicy tamarindo,259.0,Botella 750 ml,papa
10351,San Mateo,Soriana,El mago quitamanchas 8,56.5,50 ml,papa
10351,San Mateo,Soriana,Infusion naranja papaya lata,168.9,100 grs,papa
10351,San Mateo,Soriana,Infusión papaya naranja,88.9,12 piezas,papa
10351,San Mateo,Soriana,Mouse Pad de hamburguesa,49.0,,papa
10351,San Mateo,Soriana,Figura Sr. Cara de papa,226.0,1 pieza,papa
4416,La Comer Lago Alberto,La Comer,Papa blanca,41.9,"Precio por kg, unidad: 249 g aprox",papa
4416,La Comer Lago Alberto,La Comer,Papa cambray,49.9,"Precio por kg, unidad: 50 g aprox",papa
4416,La Comer Lago Alberto,La Comer,Papa amarilla chica,49.9,"Precio por kg, unidad: 50 g aprox",papa
4416,La Comer Lago Alberto,La Comer,Papas onduladas sabor queso,56.4,Bolsa 185 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fritas adobadas,56.4,Bolsa 160 g,papa
4416,La Comer Lago Alberto,La Comer,Nachos sabor queso,56.5,Bolsa 223 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sal de mar,75.5,Bolsa 240 g,papa
4416,La Comer Lago Alberto,La Comer,Papas receta crujiente flamin hot,56.5,Bolsa 160 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor jalapeño,75.5,Bolsa 240 g,papa
4416,La Comer Lago Alberto,La Comer,Papas kettle con sal del Himalaya,188.0,907 g,papa
4416,La Comer Lago Alberto,La Comer,Papas onduladas sabor queso,84.0,290 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor fuego con limón,75.5,Bolsa 240 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fritas sabor jalapeño,50.5,Bolsa 150 g,papa
4416,La Comer Lago Alberto,La Comer,Papas receta crujiente sabor jalapeño,56.5,Bolsa 160 g,papa
4416,La Comer Lago Alberto,La Comer,Papas onduladas sabor queso,95.0,Bolsa 400 g,papa
4416,La Comer Lago Alberto,La Comer,Papas adobadas,35.0,Bolsa 105 g,papa
4416,La Comer Lago Alberto,La Comer,Papas saladas sabor original,74.5,Bolsa 240 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fritas sabor original,244.0,Bolsa 850 g,papa
4416,La Comer Lago Alberto,La Comer,Papas crema cebolla,54.5,Tubo 124 g,papa
4416,La Comer Lago Alberto,La Comer,Papas saladas sabor original,20.0,Bolsa 57 g,papa
4416,La Comer Lago Alberto,La Comer,Ruffles sabor queso,18.0,Bolsa 61 g,papa
4416,La Comer Lago Alberto,La Comer,Papas onduladas sabor queso,35.0,Bolsa 120 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor queso,54.5,Lata 124 g,papa
4416,La Comer Lago Alberto,La Comer,Papas onduladas sabor original,35.0,Bolsa 120 g,papa
4416,La Comer Lago Alberto,La Comer,Papas adobadas super max,20.0,Bolsa 67 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor original,24.9,Tubo 37 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor crema y cebolla,24.9,Tubo 40 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor queso cheddar,24.9,Tubo 40 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sal de mar,33.0,100 g,papa
4416,La Comer Lago Alberto,La Comer,Papas caseras con sal de mar,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fritas chile y limón,50.5,Bolsa 150 g,papa
4416,La Comer Lago Alberto,La Comer,Papas toreadas sabor habanero,49.5,Bolsa 170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor original,54.5,Tubo 124 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor jalapeño,33.0,Bolsa 100 g,papa
4416,La Comer Lago Alberto,La Comer,Papas estilo clásicas sal,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas Adobadas Sabor Chile,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas receta crujiente chiles rojos,56.5,Bolsa 160 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor natural,44.1,100 g,papa
4416,La Comer Lago Alberto,La Comer,Botana de vegetales veggi veggi chips,69.4,142 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fritas Pap's salsa negra,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas original,56.0,Bote 163 g,papa
4416,La Comer Lago Alberto,La Comer,Papas Onduladas con sal,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Botana Veggie chips de vegetales,57.0,42.5 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fuego limón,33.0,Bolsa 100 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor chile,44.1,Caja 100 g,papa
4416,La Comer Lago Alberto,La Comer,Botana variety,450.0,Caja 30 x 28 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor queso cheddar,62.0,203 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor queso cheddar,56.0,Tubo 155.9 g,papa
4416,La Comer Lago Alberto,La Comer,Sabritas sabor crema y cebolla,56.0,Tubo 155 g,papa
4416,La Comer Lago Alberto,La Comer,Papas Onduladas Sabor Queso,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas sabor queso,44.1,Caja 100 g,papa
4416,La Comer Lago Alberto,La Comer,Papas Caseras Sabor Jalapeño,41.5,170 g,papa
4416,La Comer Lago Alberto,La Comer,Papas fritas sabor pepinillos,96.0,142 grs,papa
4416,La Comer Lago Alberto,La Comer,Papaya maradol,35.9,"Precio por kg, unidad: 2.2 kg aprox",papa
4416,La Comer Lago Alberto,La Comer,Papaya picada,81.0,"Precio por kg, unidad: 1 kg aprox",papa
4416,La Comer Lago Alberto,La Comer,Papas congeladas corte grueso,62.0,500 g,papa
4416,La Comer Lago Alberto,La Comer,Tortitas de papa horneables,60.0,Bolsa 488 g,papa
4416,La Comer Lago Alberto,La Comer,Papas en gajo sazonadas con paprika,80.0,Bolsa 750 g,papa
4416,La Comer Lago Alberto,La Comer,Papas tradicional corte grueso,113.5,Bolsa 1 kg,papa
4416,La Comer Lago Alberto,La Comer,Papas congeladas corte ondulado,108.0,Bolsa 1 kg,papa
4416,La Comer Lago Alberto,La Comer,Papas congeladas Caripapas,65.0,Bolsa 400 g,papa
4416,La Comer Lago Alberto,La Comer,Papas a la francesa corte delgado,75.0,Bolsa 800 g,papa
4416,La Comer Lago Alberto,La Comer,Papas corte delgado,49.5,Doypack 400 g,papa
4416,La Comer Lago Alberto,La Comer,Papa cocida en cubos,20.5,430 g,papa
4416,La Comer Lago Alberto,La Comer,Mezcla papa y zanahoria cubos,23.9,Lata 400 g,papa
4416,La Comer Lago Alberto,La Comer,Gnocchi de papa,73.0,500 g,papa
4416,La Comer Lago Alberto,La Comer,Ñoquis Gallo bolitas de patata 400 g,47.9,,papa
4416,La Comer Lago Alberto,La Comer,Tortilla española de papa,117.0,500 g,papa
4416,La Comer Lago Alberto,La Comer,Tortilla de papa con jalapeños,117.22,500 g,papa
4416,La Comer Lago Alberto,La Comer,Pure de papa instantaneo,24.4,125 grs,papa
4416,La Comer Lago Alberto,La Comer,Caprice barquillos de vainilla,129.9,250 g,papa
4416,La Comer Lago Alberto,La Comer,Caprice galletas de choco avellana,189.0,Pouch 400 g,papa
4416,La Comer Lago Alberto,La Comer,Caprice galleta con avellana y cocoa,115.4,250 g,papa
4416,La Comer Lago Alberto,La Comer,Caprice galletas avellana y crema de cacao,79.0,115 g,papa
4416,La Comer Lago Alberto,La Comer,Caprice galletas de chocolate amargo,115.5,250 g,papa
4416,La Comer Lago Alberto,La Comer,Caprice galleta de chocolate amargo,79.0,115 g,papa
4416,La Comer Lago Alberto,La Comer,Galletas wafer vainilla,79.0,115 g,papa
4416,La Comer Lago Alberto,La Comer,Granola con frutas,51.9,Bolsa 400 g,papa
4416,La Comer Lago Alberto,La Comer,Granola con frutas,90.0,Sobre 800 g,papa
4416,La Comer Lago Alberto,La Comer,Yoghurt bebible ciruela pasa y fibra papaya,88.5,Pack 6 x 225 g,papa
4416,La Comer Lago Alberto,La Comer,Comidita pollito con papas etapa 4 junior,33.7,Frasco 250 g,papa
4416,La Comer Lago Alberto,La Comer,"Papilla de chayote , chicharos , brocoli y papa",13.5,bolsa 113g,papa
